开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
3391.55,3412.73,3384.56,3409.48,23616510600.0,286213.22
3406.11,3417.23,3403.59,3413.9,19148855100.0,238249.98
3414.11,3430.21,3398.84,3421.83,20909499700.0,254515.44
3415.59,3426.48,3405.64,3425.34,17381213300.0,218414.13
3423.88,3435.42,3417.98,3428.94,17406340400.0,215961.46
3428.95,3442.5,3402.31,3410.49,23200928300.0,286362.73
3403.47,3437.58,3401.96,3436.59,21147546800.0,266578.82
3438.58,3465.2,3430.51,3444.67,26104503000.0,316532.68
3449.88,3476.55,3448.79,3474.75,22003955500.0,267692.64
3481.62,3498.43,3474.29,3487.86,24753673300.0,294189.07
3476.99,3503.39,3475.67,3501.36,21748753400.0,261295.71
3504.34,3547.22,3504.34,3546.5,23870590400.0,282091.89
3553.48,3569.49,3527.11,3559.47,25295449600.0,307629.22
3555.17,3571.48,3528.03,3548.31,24341342200.0,287989.53
3535.49,3574.9,3534.2,3558.13,22269829500.0,258149.51
3563.64,3587.03,3510.27,3523.0,23602696500.0,285417.0
3511.5,3523.05,3484.66,3488.01,18636997500.0,224681.69
3470.51,3495.45,3454.73,3480.83,20725340300.0,242657.96
3478.67,3495.09,3424.42,3446.98,26050470700.0,292882.26
3419.22,3463.16,3388.86,3462.08,20812055100.0,236278.76
3411.67,3487.72,3406.24,3487.5,21767375400.0,252198.77
3418.01,3440.12,3364.22,3370.65,28055547700.0,318818.54
3412.74,3425.54,3304.01,3309.26,26093971400.0,295264.43
3281.05,3307.16,3225.71,3262.05,20126249900.0,222348.69
3172.85,3180.11,3062.74,3129.85,25638917600.0,272095.09
3128.37,3168.13,3113.61,3154.13,15331083100.0,171003.18
3176.11,3219.22,3176.11,3184.96,15152759700.0,172045.21
3188.25,3203.5,3171.38,3199.16,10032282700.0,114552.2
3237.57,3269.92,3234.12,3268.56,13873044500.0,157303.88
3275.43,3294.13,3258.49,3289.02,14579036800.0,159502.51
3307.3,3335.99,3281.62,3329.57,18856860200.0,213333.03
3328.67,3328.67,3284.63,3292.07,17421936800.0,204394.38
3264.06,3277.83,3239.84,3259.41,15104353600.0,180233.82
3235.09,3280.15,3228.58,3273.75,15909832000.0,185277.78
3248.45,3269.94,3242.27,3254.53,15086106300.0,178602.99
3255.87,3269.4,3236.72,3256.93,14483598800.0,174148.63
3266.49,3290.25,3243.65,3289.64,19535804600.0,224381.79
3288.86,3308.41,3264.76,3271.67,16866501900.0,193489.34
3268.35,3289.5,3261.55,3288.41,14982751900.0,175895.39
3291.43,3309.72,3283.56,3307.17,16842450900.0,202349.18
3319.21,3333.56,3313.56,3326.7,20653243600.0,247894.18
3324.12,3333.88,3307.38,3310.24,17711435300.0,202375.12
3298.67,3304.98,3287.36,3291.38,15749108500.0,183457.63
3277.51,3297.1,3273.2,3291.11,14857360600.0,179516.62
3290.21,3300.57,3269.28,3269.88,14120364700.0,167761.53
3264.93,3280.57,3251.05,3279.25,13795498000.0,169772.21
3257.22,3292.57,3252.43,3290.64,13988108100.0,166979.88
3299.73,3314.21,3268.88,3280.95,16839827700.0,208617.69
3281.27,3288.8,3242.76,3263.48,15043297700.0,184471.73
3172.77,3188.24,3110.66,3152.76,27553201300.0,293405.07
3117.32,3134.28,3091.46,3133.72,18636635000.0,215910.26
3164.8,3172.78,3143.57,3166.65,18907338300.0,227085.09
3130.57,3165.21,3117.53,3122.29,16350048800.0,208617.85
3127.26,3174.51,3098.25,3160.53,17031238400.0,210920.22
3161.79,3177.72,3152.89,3168.9,15464659600.0,196006.7
3169.78,3192.34,3159.99,3163.18,17772777700.0,226253.57
3130.01,3144.33,3119.13,3136.63,15221667400.0,189692.72
3147.05,3163.34,3128.87,3131.11,14697668200.0,193492.82
3125.44,3146.09,3110.3,3138.29,13960862100.0,177236.92
3144.26,3190.65,3139.08,3190.32,16820135900.0,206087.41
3197.37,3220.85,3191.59,3208.08,17586719700.0,211420.42
3203.28,3205.25,3177.05,3180.16,14823131300.0,185040.05
3192.04,3197.9,3155.51,3159.05,12755231000.0,163651.75
3152.89,3153.11,3096.1,3110.65,15441569500.0,192233.35
3112.97,3118.76,3064.03,3066.8,14722284600.0,185428.03
3091.91,3096.89,3041.63,3091.4,15929050300.0,202238.97
3094.27,3127.44,3090.29,3117.38,16005680500.0,196198.98
3105.46,3111.17,3065.92,3071.54,15514709100.0,185139.07
3063.44,3085.06,3045.94,3068.01,13168634000.0,157854.8
3069.75,3136.04,3069.75,3128.93,16227480600.0,195545.01
3112.4,3122.91,3107.0,3117.97,12731105300.0,161298.14
3119.5,3121.93,3067.93,3075.03,13397273600.0,163783.77
3082.41,3088.03,3049.91,3082.23,13122564300.0,179520.26
3087.41,3097.6,3064.76,3081.18,13418456600.0,168246.15
3074.52,3105.66,3056.16,3100.86,13998562000.0,173444.96
3093.12,3104.09,3086.78,3091.03,11871126500.0,148436.36
3094.9,3136.84,3091.66,3136.64,13894818600.0,178243.87
3135.3,3169.7,3134.06,3161.5,14692706100.0,189011.65
3160.14,3165.37,3145.66,3159.15,12263726800.0,153456.43
3169.05,3176.14,3155.53,3174.41,13300075600.0,165440.36
3179.8,3180.76,3162.21,3163.26,13065974900.0,167364.29
3167.04,3183.82,3163.48,3174.03,12932735300.0,172410.69
3180.42,3192.81,3164.52,3192.12,12454905100.0,162990.79
3180.23,3191.95,3166.81,3169.57,13052496800.0,174590.98
3170.01,3172.77,3148.62,3154.28,11399556700.0,150598.84
3151.08,3193.45,3144.78,3193.3,13651691800.0,168038.06
3206.18,3219.74,3203.34,3213.84,16445941300.0,202663.46
3211.25,3214.59,3192.23,3214.35,14429268400.0,185721.67
3205.44,3205.44,3168.96,3168.96,15780764800.0,199358.1
3167.94,3173.53,3152.07,3154.65,12408580000.0,160658.19
3148.41,3156.73,3131.07,3141.3,12861084300.0,166554.05
3136.81,3149.66,3115.96,3135.08,12875591800.0,168191.26
3129.62,3143.21,3112.15,3120.46,13571780000.0,177826.11
3081.14,3085.4,3041.0,3041.44,15511512600.0,191995.2
3061.83,3098.08,3054.27,3095.47,14047553200.0,185199.04
3084.75,3102.09,3059.79,3075.14,12987219900.0,166548.88
3083.43,3098.4,3076.99,3091.19,11459390200.0,154671.61
3088.01,3114.77,3080.05,3114.21,11873559200.0,164806.31
3109.17,3117.53,3103.53,3115.18,12019613500.0,162879.96
3121.18,3128.72,3105.58,3109.5,12778497000.0,167174.3
3100.6,3100.68,3053.29,3067.15,13468822000.0,161178.78
3057.34,3063.61,3037.91,3052.78,10856378600.0,143037.32
3053.03,3081.45,3034.1,3079.8,11327509600.0,154469.09
3071.46,3071.46,3044.12,3049.8,11960788600.0,155935.26
3038.07,3066.05,3032.41,3044.16,11546948700.0,147588.83
3037.45,3048.8,3008.73,3021.9,14453257100.0,162196.02
2982.65,2984.97,2871.35,2907.82,23055006700.0,241203.64
2889.98,2925.56,2872.16,2915.73,14430142000.0,153334.28
2912.0,2940.59,2872.62,2875.81,15437833200.0,159713.16
2855.58,2891.97,2837.14,2889.76,12614312900.0,127161.47
2903.45,2908.62,2857.87,2859.34,12191768700.0,132350.47
2829.99,2850.24,2803.79,2844.51,12591846800.0,138447.25
2842.4,2854.26,2798.8,2813.18,12942083300.0,142413.49
2799.9,2825.99,2782.45,2786.9,11835790700.0,129687.43
2789.81,2848.37,2782.38,2847.42,12567168500.0,135652.38
2841.58,2845.68,2756.82,2775.56,13703503400.0,147562.76
2774.57,2786.89,2722.45,2786.89,14249846600.0,161668.03
2776.63,2793.18,2754.16,2759.13,12326218100.0,131016.16
2755.34,2777.52,2727.94,2733.88,12922611200.0,132993.67
2731.35,2768.87,2691.02,2747.23,13629438000.0,148193.04
2752.45,2815.79,2752.45,2815.11,12154930900.0,135654.52
2819.71,2828.49,2800.63,2827.63,11706274800.0,132633.11
2780.7,2794.36,2752.44,2777.77,12682114900.0,138318.17
2771.04,2844.19,2771.04,2837.66,14698020000.0,170319.09
2831.43,2835.46,2818.85,2831.18,11768934800.0,146300.88
2827.08,2837.51,2804.49,2814.04,10776715100.0,129411.19
2806.89,2806.92,2774.76,2798.13,10540922000.0,124035.2
2801.78,2818.4,2786.04,2787.26,12096116500.0,138557.15
2791.02,2805.01,2764.49,2772.55,11448649300.0,129374.57
2769.75,2837.86,2753.84,2829.27,14590768800.0,155661.12
2815.2,2863.57,2809.62,2859.54,17338279700.0,186996.84
2862.27,2911.46,2862.27,2905.56,22957830700.0,228701.88
2911.45,2912.31,2894.04,2903.65,16780020700.0,166412.08
2905.79,2915.3,2875.7,2882.23,16842820200.0,157496.68
2879.69,2889.69,2864.11,2873.59,14637161000.0,132419.37
2871.94,2896.01,2850.3,2869.05,15165224900.0,145988.59
2866.9,2884.68,2854.32,2876.4,11893111700.0,119528.77
2882.51,2897.4,2823.93,2824.53,14951434800.0,151692.87
2815.34,2815.34,2726.48,2768.02,17417900300.0,169769.32
2763.4,2777.66,2740.43,2740.44,12700636300.0,129134.69
2736.53,2760.47,2692.32,2705.16,12975305800.0,132993.8
2711.74,2779.37,2696.04,2779.37,14957974300.0,147259.49
2771.13,2779.91,2741.07,2744.07,14768871500.0,139969.76
2729.58,2801.66,2726.22,2794.38,15166033300.0,151079.88
2791.4,2806.11,2777.51,2795.31,12153223200.0,123112.59
2769.02,2789.8,2742.56,2785.87,12753224100.0,129460.54
2780.74,2789.44,2766.57,2780.96,10957107700.0,112465.4
2777.25,2777.7,2721.24,2723.26,11616178700.0,118707.67
2691.43,2732.95,2672.74,2705.19,12027787800.0,117580.99
2723.89,2730.33,2665.59,2668.97,11244529400.0,115499.4
2673.07,2698.47,2653.11,2698.47,11078416400.0,114047.62
2700.34,2739.17,2696.29,2733.83,11358683900.0,122260.22
2731.96,2731.96,2709.06,2714.61,9366464000.0,98463.97
2714.87,2736.01,2700.8,2724.62,9844647000.0,107826.02
2717.08,2748.82,2705.32,2729.43,10051626900.0,102665.8
2736.32,2780.9,2736.32,2780.9,13276257800.0,141429.68
2782.29,2791.39,2769.4,2777.98,11874936700.0,125118.58
2774.86,2778.54,2762.35,2769.29,10015692900.0,101220.66
2769.33,2780.53,2736.35,2737.74,10606094300.0,106400.4
2730.11,2744.63,2710.54,2725.25,10975874200.0,114813.35
2716.4,2722.85,2692.36,2720.73,10221301100.0,104817.69
2720.65,2756.61,2712.38,2750.58,10901030700.0,113708.89
2741.38,2745.47,2704.34,2704.34,10500226900.0,107269.45
2697.58,2719.41,2683.74,2691.59,9901783300.0,106266.08
2696.68,2728.55,2683.72,2702.3,10752329300.0,113840.07
2698.01,2703.43,2667.32,2669.48,10355917000.0,102860.72
2668.49,2680.57,2652.7,2664.8,9986594600.0,96884.58
2659.74,2672.07,2647.17,2656.11,9002675800.0,93448.21
2679.21,2689.06,2653.19,2686.58,10733501400.0,112464.14
2688.78,2694.92,2675.29,2681.64,10000500800.0,104992.36
2671.29,2671.29,2647.92,2651.79,8823888800.0,86962.6
2644.3,2700.19,2644.3,2699.95,11576799300.0,113031.89
2694.8,2746.08,2690.99,2730.85,14155031800.0,140107.01
2732.17,2743.96,2724.08,2729.24,11138746300.0,104875.87
2733.87,2797.49,2722.03,2797.48,15801664200.0,148976.36
2775.07,2790.03,2771.16,2781.14,11198317900.0,108528.05
2785.32,2827.34,2783.34,2806.81,13956770600.0,145058.77
2805.79,2810.51,2786.32,2791.77,12399769600.0,123447.71
2794.26,2821.76,2791.84,2821.35,13429045600.0,125369.99
2768.21,2771.94,2710.18,2716.51,14950138800.0,141531.55
2713.73,2734.31,2711.2,2721.01,11677189900.0,110292.46
2723.72,2743.55,2703.06,2725.84,11348573600.0,111312.46
2643.07,2661.29,2560.32,2583.46,19715070200.0,170057.76
2574.04,2615.92,2536.67,2606.91,17008163500.0,142803.21
2605.91,2611.97,2564.74,2568.1,11857619700.0,105214.74
2567.76,2597.72,2536.44,2546.33,11941914400.0,106792.25
2574.31,2582.55,2517.57,2561.61,12995399700.0,117388.36
2544.91,2544.91,2485.62,2486.42,12542851300.0,106576.76
2460.08,2553.39,2449.2,2550.47,14732355800.0,130095.92
2565.64,2675.41,2565.64,2654.88,21188844900.0,197309.81
2652.65,2659.81,2583.26,2594.83,17834354300.0,166919.41
2579.97,2640.4,2577.77,2603.3,16006040700.0,142082.17
2540.93,2606.1,2531.53,2603.8,16203297900.0,137630.18
2610.9,2626.12,2580.85,2598.85,15893611900.0,133415.49
2593.59,2595.54,2529.19,2542.1,13424192300.0,122500.04
2538.57,2586.92,2521.78,2568.05,16668230900.0,152385.93
2573.01,2612.92,2567.03,2602.78,18055034800.0,154894.74
2617.03,2636.8,2603.65,2606.24,20090393200.0,180253.81
2649.25,2676.48,2628.87,2676.48,22502692100.0,207861.57
2665.43,2673.19,2639.27,2665.43,19376010000.0,168588.91
2660.72,2660.86,2635.32,2659.36,16366947900.0,138800.94
2659.84,2675.68,2639.25,2641.34,17320198600.0,147261.81
2660.09,2662.37,2632.3,2635.63,15963548700.0,128668.82
2621.24,2621.24,2598.16,2598.87,15244630700.0,121260.49
2593.2,2631.17,2590.21,2630.52,17503130800.0,142351.43
2600.5,2666.49,2597.35,2654.88,24928244700.0,189607.22
2648.31,2658.31,2627.96,2632.24,23844935100.0,176970.43
2632.14,2668.17,2631.89,2668.17,20784872100.0,171882.49
2669.78,2695.57,2657.03,2679.11,24219884900.0,204983.6
2681.9,2703.51,2674.18,2703.51,23166282700.0,196562.71
2684.29,2690.83,2643.36,2645.85,21589130900.0,180870.41
2619.82,2653.8,2617.78,2651.51,18259644700.0,149375.78
2655.9,2658.0,2634.48,2645.43,14930906300.0,125570.17
2640.67,2642.04,2577.35,2579.48,19147454900.0,149975.64
2580.84,2595.0,2568.04,2575.81,13431454000.0,108158.09
2585.83,2592.54,2566.17,2574.68,12365843600.0,102226.56
2575.45,2601.96,2561.56,2601.74,14596347300.0,119578.49
2613.78,2617.55,2567.44,2567.44,15716873800.0,129472.45
2564.56,2590.21,2555.32,2588.19,13932902100.0,112219.83
2647.13,2665.3,2629.18,2654.8,20747895500.0,187831.79
2651.56,2666.08,2644.9,2665.96,16794055800.0,144143.4
2629.83,2660.39,2625.91,2649.81,15450205600.0,133730.21
2629.82,2633.68,2603.13,2605.18,14166165000.0,129092.98
2609.34,2614.58,2599.28,2605.89,10907499300.0,97727.66
2589.19,2599.76,2576.24,2584.58,11319966900.0,99148.14
2587.01,2596.15,2583.2,2594.09,10130436400.0,85404.12
2608.11,2610.01,2595.08,2602.15,10351830100.0,88998.2
2607.14,2645.84,2599.46,2634.05,15073811500.0,132396.11
2627.28,2629.16,2593.74,2593.74,14594248800.0,123724.99
2587.26,2598.97,2573.87,2597.97,11736325000.0,102960.85
2583.63,2599.15,2563.57,2576.65,11703337000.0,99306.54
2578.68,2579.87,2547.08,2549.56,10766179700.0,93713.18
2544.51,2554.86,2516.02,2536.27,12056649600.0,103504.98
2526.55,2527.42,2498.69,2516.25,11567120000.0,101360.62
2506.74,2529.44,2500.44,2527.01,9733985200.0,85760.94
2503.95,2513.96,2462.84,2504.82,14067056000.0,114766.01
2501.12,2513.83,2492.08,2498.29,10879962900.0,93989.53
2527.72,2532.0,2483.09,2483.09,13540684300.0,112479.76
2483.62,2505.11,2478.33,2493.9,11924525000.0,105980.85
2497.88,2500.28,2456.42,2465.29,10993201300.0,97592.57
2461.78,2488.48,2455.93,2464.36,12439749700.0,106922.79
2446.02,2515.32,2440.91,2514.87,16887766700.0,139298.67
2528.7,2536.98,2515.51,2533.09,17730501000.0,145513.24
2530.3,2531.35,2520.16,2526.46,15809918100.0,123379.04
2536.42,2574.41,2536.16,2544.34,19188793000.0,160812.53
2543.85,2551.83,2531.66,2535.1,15987432600.0,132692.33
2539.55,2554.79,2533.36,2553.83,14944410000.0,122375.66
2553.33,2556.29,2533.01,2535.77,14482546400.0,116243.42
2537.37,2571.5,2532.43,2570.34,16026553000.0,137374.98
2569.07,2574.24,2563.01,2570.42,14930153900.0,126876.31
2573.58,2582.56,2557.71,2559.64,16246813400.0,127546.13
2567.74,2598.88,2565.9,2596.01,19076723700.0,151270.43
2599.06,2618.98,2599.06,2610.51,16342511500.0,139915.49
2609.64,2609.64,2573.06,2579.7,15253777300.0,122995.44
2575.26,2589.51,2572.41,2581.0,13142679800.0,105101.32
2584.65,2597.29,2569.7,2591.69,15404204600.0,131575.04
2596.26,2617.0,2595.63,2601.72,15939402600.0,135415.17
2615.71,2630.32,2591.1,2596.98,14698176500.0,127465.64
2592.35,2601.74,2559.98,2594.25,15558111200.0,126749.05
2584.75,2598.82,2575.41,2575.58,12050257100.0,101103.93
2581.33,2606.63,2571.58,2584.57,15430386900.0,126013.25
2597.78,2618.48,2590.55,2618.23,13198685000.0,111522.63
2613.17,2654.1,2613.17,2653.9,15489885800.0,137307.19
2654.03,2674.48,2648.83,2671.89,18410117900.0,156741.54
2674.52,2727.08,2666.52,2721.07,24379401000.0,207125.32
2715.54,2729.46,2707.49,2719.7,19703734900.0,170330.84
2712.79,2715.63,2679.78,2682.39,19600426500.0,169823.26
2699.82,2754.36,2699.82,2754.36,26043600700.0,224184.08
2759.5,2780.78,2737.59,2755.65,28804627100.0,247121.05
2761.06,2767.41,2739.98,2761.22,24597252700.0,205446.93
2759.94,2794.01,2744.98,2751.8,29864996900.0,253033.38
2749.46,2804.23,2736.33,2804.23,30148141100.0,264518.88
2838.39,2961.8,2838.39,2961.28,52865859000.0,465991.43
2969.1,2995.68,2938.62,2941.52,56555796700.0,492396.55
2939.93,2997.49,2924.64,2953.82,47497645300.0,411837.62
2950.05,2965.3,2930.2,2940.95,35020660200.0,298763.95
2954.4,2994.01,2930.83,2994.01,34578620000.0,307337.67
3015.94,3090.8,3006.94,3027.58,52564943600.0,480603.66
3019.88,3054.96,3009.45,3054.25,42414252900.0,382768.54
3060.43,3103.83,3050.11,3102.1,55500636500.0,485478.32
3103.67,3129.94,3074.98,3106.42,58381706500.0,525725.22
3038.34,3075.05,2969.58,2969.86,57785547300.0,525598.25
2969.08,3028.25,2963.58,3026.99,42621302900.0,404368.42
3049.08,3093.39,3029.9,3060.31,51117315800.0,487066.63
3062.33,3065.29,3013.93,3026.95,45321462500.0,451247.3
3013.6,3041.16,2968.82,2990.69,37314179800.0,356240.35
3000.88,3048.12,2999.43,3021.75,34120613900.0,344721.5
3027.8,3096.42,3009.51,3096.42,39779717900.0,398469.6
3099.9,3113.43,3076.36,3090.98,35090886000.0,353216.79
3084.17,3102.52,3053.45,3090.64,35855750500.0,349295.41
3094.12,3125.02,3086.85,3101.46,41425118200.0,403939.83
3100.73,3107.28,3064.88,3104.15,36484834600.0,356678.34
3058.8,3087.0,3041.95,3043.03,38027876200.0,375375.66
3057.56,3062.69,2988.49,2997.1,35349802100.0,341444.83
3012.26,3022.76,2987.77,3022.72,29139035700.0,295075.95
3009.8,3025.78,2991.78,2994.94,28810642500.0,289554.57
3000.68,3093.03,2999.99,3090.76,37508299100.0,386699.61
3111.66,3176.62,3111.66,3170.36,46612469300.0,480085.94
3183.27,3193.27,3164.91,3176.82,44706898100.0,462662.08
3159.15,3219.26,3152.33,3216.3,43054863500.0,442622.04
3233.69,3254.14,3216.85,3246.57,46911766900.0,475156.38
3271.27,3288.45,3210.52,3244.81,50451840300.0,506431.24
3240.39,3251.65,3215.7,3239.66,36416999700.0,380272.98
3224.65,3264.78,3204.88,3241.93,38013440800.0,395669.97
3241.55,3254.13,3185.55,3189.96,35303187900.0,360684.56
3184.86,3199.28,3168.04,3188.63,28978899600.0,288908.97
3233.46,3253.98,3177.27,3177.79,34880978500.0,355666.13
3164.4,3253.6,3153.21,3253.6,35791875200.0,360166.63
3250.15,3275.33,3239.8,3263.12,35754179600.0,354509.89
3261.07,3271.39,3241.83,3250.2,32553994200.0,323508.18
3250.15,3274.33,3226.81,3270.8,31519800400.0,315131.92
3278.49,3279.49,3206.88,3215.04,35321738700.0,359154.3
3211.87,3231.58,3186.76,3198.59,32836120700.0,324870.18
3203.56,3210.65,3156.61,3201.61,27487216400.0,278410.85
3190.59,3193.75,3123.03,3123.83,32587912900.0,309076.08
3108.16,3129.21,3085.8,3086.4,28087385400.0,274776.4
3090.63,3107.76,3050.03,3062.5,29211488600.0,289063.28
3052.62,3088.41,3052.62,3078.34,22230251700.0,225498.13
2984.73,2986.54,2876.47,2906.46,32697226900.0,314336.52
2914.29,2937.28,2889.07,2926.39,25328176900.0,245444.22
2873.14,2929.43,2866.7,2893.76,23153051900.0,218892.62
2871.2,2888.86,2845.04,2850.95,20004113300.0,197446.88
2878.23,2941.45,2838.38,2939.21,28230680800.0,274176.26
2905.07,2921.41,2892.17,2903.71,21202988200.0,202624.12
2872.83,2909.2,2872.83,2883.61,20834535300.0,201223.32
2902.64,2945.39,2902.64,2938.68,23051970100.0,226262.79
2933.5,2956.17,2929.06,2955.71,24838570100.0,226203.07
2955.77,2956.78,2873.8,2882.3,26630164300.0,247875.18
2874.8,2882.63,2838.45,2870.6,20947244200.0,199210.78
2867.71,2919.24,2862.5,2905.97,21138702200.0,202777.77
2905.52,2912.4,2879.64,2891.7,20002690500.0,193629.37
2880.84,2885.14,2846.96,2852.52,19734030900.0,192869.49
2847.84,2871.86,2846.02,2852.99,16720549000.0,162689.32
2851.28,2898.13,2833.04,2892.38,19672090200.0,193768.71
2890.27,2924.04,2887.08,2909.91,22331055700.0,227253.81
2894.83,2934.98,2890.66,2914.7,19895882100.0,202855.04
2903.42,2907.85,2881.38,2905.81,20575878900.0,197105.56
2904.5,2922.91,2895.58,2898.7,19523058000.0,191280.4
2901.74,2920.83,2875.9,2890.08,21594355400.0,208073.32
2887.64,2888.39,2851.97,2862.28,18846354100.0,181118.92
2882.94,2888.77,2858.57,2861.42,18156104700.0,175200.84
2862.33,2862.33,2822.19,2827.8,17706441100.0,164850.55
2833.01,2861.13,2824.36,2852.13,16658591800.0,162489.83
2854.07,2927.43,2854.07,2925.72,26052579600.0,254479.99
2917.22,2924.7,2903.88,2909.38,24025577500.0,223063.95
2905.29,2918.42,2885.92,2910.74,21295779100.0,191748.21
2913.0,2924.32,2879.66,2881.97,21543579600.0,194303.11
2880.42,2902.48,2877.39,2887.62,15396496000.0,143141.64
2891.09,2898.33,2874.31,2890.16,14770532000.0,136935.23
2944.12,2953.34,2916.21,2917.8,23075697300.0,225567.26
2917.33,2997.39,2915.09,2987.12,29101153700.0,288296.55
2990.37,3010.35,2989.25,3001.98,28697383500.0,276662.46
3004.29,3012.83,2994.42,3008.15,21049389400.0,211237.18
3004.91,3004.91,2948.99,2982.07,24369924400.0,244315.08
2964.62,2986.91,2958.46,2976.28,17444953300.0,172516.06
2982.61,3011.54,2981.05,2996.79,19539704900.0,208618.65
2992.24,2992.24,2961.22,2978.88,18143152300.0,183641.77
3024.62,3045.37,3014.69,3044.9,25084043300.0,266541.06
3042.58,3048.48,3033.78,3043.94,21452062400.0,229566.62
3031.83,3031.83,3006.32,3015.26,21229617300.0,218657.99
3015.68,3024.5,2991.91,3005.25,19441513300.0,202266.39
3004.74,3014.85,2990.92,3011.06,15675542900.0,163180.84
2997.81,2997.81,2918.72,2933.36,21154126800.0,205568.81
2928.82,2937.76,2912.81,2928.23,14511060400.0,154251.42
2935.19,2936.75,2908.16,2915.3,13548353800.0,141236.26
2928.06,2945.8,2907.89,2917.76,14369252200.0,152181.41
2915.34,2938.53,2905.81,2930.55,13779475900.0,142918.87
2921.55,2955.0,2886.7,2942.19,16764339700.0,176533.2
2938.64,2944.82,2931.29,2937.62,13181175100.0,140766.39
2933.02,2942.07,2924.46,2931.69,14963161600.0,152162.96
2921.74,2921.74,2901.18,2901.18,14988882800.0,149088.84
2909.68,2939.6,2909.68,2924.2,14946955300.0,149071.21
2925.79,2927.16,2879.69,2886.97,18067496000.0,204289.43
2886.9,2901.36,2883.05,2899.94,12931050800.0,148077.35
2907.93,2936.45,2907.79,2923.28,15524576200.0,178858.1
2923.19,2937.36,2916.15,2937.36,14568438500.0,175356.38
2928.06,2948.33,2924.45,2944.54,13934338800.0,158774.67
2943.92,2948.47,2932.98,2941.01,12799184600.0,147439.13
2946.26,2965.63,2946.26,2952.34,14831646200.0,170866.35
2944.4,2944.4,2926.49,2932.51,14105234800.0,164607.87
2920.85,2927.34,2901.75,2908.77,14238981300.0,171115.64
2861.33,2872.47,2851.44,2867.84,18488844300.0,216327.4
2854.58,2863.69,2821.5,2821.5,16741942300.0,196891.48
2776.99,2787.42,2733.92,2777.56,23112372700.0,255209.23
2789.02,2792.69,2768.68,2768.68,15771675200.0,176475.73
2784.18,2799.69,2782.24,2794.55,14953956400.0,178156.15
2805.59,2808.33,2770.48,2774.75,14824029300.0,171140.34
2781.98,2814.99,2776.62,2814.99,13156343300.0,162523.26
2798.05,2802.04,2790.61,2797.26,13091650500.0,153957.51
2824.49,2829.89,2807.72,2808.91,14401464100.0,173944.88
2762.34,2815.9,2756.83,2815.8,15277215200.0,173670.54
2817.57,2840.32,2811.8,2823.82,14858234400.0,186139.37
2835.52,2883.1,2829.85,2883.1,21454666800.0,247092.22
2879.08,2892.08,2875.0,2880.0,18967720600.0,209774.34
2875.47,2885.59,2872.56,2880.33,15901966500.0,183187.28
2887.66,2888.5,2867.55,2883.44,14920621500.0,169662.17
2885.15,2902.46,2878.74,2897.43,15915682600.0,192567.13
2851.02,2870.49,2849.24,2863.57,16989536300.0,191036.67
2879.52,2919.64,2879.41,2902.19,20814179400.0,230999.69
2901.63,2905.44,2887.01,2893.76,18309790300.0,201805.05
2896.0,2898.6,2878.59,2890.92,17861308200.0,196332.77
2907.38,2914.58,2874.1,2886.24,19395995100.0,224751.17
2886.94,2928.48,2883.68,2924.11,20278680700.0,226043.69
2925.94,2930.15,2915.2,2930.15,18900121600.0,225070.16
2927.75,2957.41,2925.88,2957.41,22549590700.0,251212.69
2972.66,3015.84,2972.66,2985.86,30543870600.0,340200.67
2996.62,2999.94,2981.6,2999.6,21682603500.0,258318.74
3023.78,3026.24,3005.69,3024.74,24337775200.0,286236.53
3027.41,3027.41,3005.38,3021.2,24001294700.0,275321.75
3029.93,3030.56,3004.22,3008.81,22983736200.0,263389.55
3016.63,3033.47,3005.19,3031.24,19696870100.0,224576.03
3041.92,3042.93,3020.05,3030.75,22187895900.0,237442.27
3023.71,3023.71,2970.57,2978.12,22333806100.0,237738.94
2984.08,2996.4,2982.4,2985.66,16804669900.0,199953.63
2992.92,2999.28,2975.4,2999.28,16269061500.0,193206.55
3004.81,3011.34,2996.19,3006.45,18214530200.0,218390.59
2998.4,2998.4,2960.83,2977.08,16813945000.0,199130.55
2979.48,3002.9,2973.76,2985.34,16390276100.0,206245.81
2977.67,2977.67,2955.43,2955.43,16854313500.0,203782.75
2964.48,2970.04,2928.26,2929.09,18893254100.0,216277.56
2929.49,2939.08,2920.93,2932.17,13290577700.0,153311.0
2927.92,2936.48,2905.19,2905.19,11664681100.0,142591.7
2905.76,2933.02,2905.76,2913.57,12553581200.0,151980.79
2902.08,2924.86,2891.54,2924.86,13042414400.0,150940.23
2923.71,2949.24,2918.23,2947.71,13423975200.0,157159.98
2954.82,2980.79,2943.01,2973.66,16120374600.0,182747.39
2993.96,3026.38,2989.81,3007.88,20861480200.0,221201.76
3005.66,3005.66,2986.3,2991.05,15537690400.0,169531.93
2992.61,3010.42,2975.92,2978.71,14988549600.0,166791.55
2979.99,2986.72,2969.57,2977.33,12252761400.0,136051.25
2982.34,2987.2,2933.24,2938.14,14999067800.0,162018.27
2933.9,2940.32,2917.69,2939.62,13247510700.0,145685.88
2945.6,2954.64,2934.39,2954.38,11748204800.0,130381.74
2952.97,2957.3,2934.63,2941.62,12381288100.0,139653.65
2944.01,2953.04,2927.06,2940.92,12654029000.0,141667.23
2940.47,2958.24,2920.52,2954.93,13686070600.0,160224.09
