代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000001.SH,上证指数,2011/8/1,2697.58,2712.89,2688.53,2703.78,5900071100,66074
000001.SH,上证指数,2011/8/2,2689.97,2689.97,2651.28,2679.26,6999318100,77994.12
000001.SH,上证指数,2011/8/3,2659.12,2688.07,2654.36,2678.49,6398161000,73381.01
000001.SH,上证指数,2011/8/4,2683.19,2698.82,2675.53,2684.04,5887211100,69338.64
000001.SH,上证指数,2011/8/5,2620.28,2644.58,2605.14,2626.42,7857183300,87777.76
000001.SH,上证指数,2011/8/8,2599.29,2614.19,2497.92,2526.82,11030249600,117550.54
000001.SH,上证指数,2011/8/9,2468.03,2537.41,2437.68,2526.07,10372389200,107745.07
000001.SH,上证指数,2011/8/10,2562.39,2579.16,2544.95,2549.18,10036934300,104038.32
000001.SH,上证指数,2011/8/11,2508.86,2582.16,2505.01,2581.51,9559726500,100089.14
000001.SH,上证指数,2011/8/12,2593.4,2605.45,2585.85,2593.17,9717120600,100034.77
000001.SH,上证指数,2011/8/15,2598.14,2627.1,2584.41,2626.77,8867684200,90997.35
000001.SH,上证指数,2011/8/16,2627.85,2636.36,2601.5,2608.17,8522686100,90247.92
000001.SH,上证指数,2011/8/17,2603.96,2617.17,2596.04,2601.26,7010914600,72200.6
000001.SH,上证指数,2011/8/18,2601.99,2603.49,2556.86,2559.47,7098927700,76087.95
000001.SH,上证指数,2011/8/19,2519.65,2538.27,2513.75,2534.36,7060680100,73771.9
000001.SH,上证指数,2011/8/22,2534.57,2553.42,2507.78,2515.86,6121442900,65524.54
000001.SH,上证指数,2011/8/23,2524.88,2554.18,2514.95,2554.02,6094419300,63210.7
000001.SH,上证指数,2011/8/24,2562.41,2569.28,2536.26,2541.09,6546246900,70690.69
000001.SH,上证指数,2011/8/25,2546.4,2616.3,2545.05,2615.26,10453797800,104570.3
000001.SH,上证指数,2011/8/26,2602.21,2616.64,2593.24,2612.19,7785045000,81503.34
000001.SH,上证指数,2011/8/29,2595.47,2595.47,2570.84,2576.41,7369609500,78406.75
000001.SH,上证指数,2011/8/30,2592.6,2615.14,2563.69,2566.6,7591068600,79541.82
000001.SH,上证指数,2011/8/31,2566.53,2574.42,2545.1,2567.34,5916972000,62236.27
000001.SH,上证指数,2011/9/1,2569.8,2584.8,2547.86,2556.04,5729092700,59881.56
000001.SH,上证指数,2011/9/2,2551.56,2557.31,2517.62,2528.28,5443658100,55969.02
000001.SH,上证指数,2011/9/5,2510.1,2510.1,2478.2,2478.74,5503106600,56402.27
000001.SH,上证指数,2011/9/6,2465.57,2482.24,2459.54,2470.52,4922317300,50140.33
000001.SH,上证指数,2011/9/7,2480.94,2516.75,2475.22,2516.09,5966586000,61951.47
000001.SH,上证指数,2011/9/8,2523.96,2524.38,2498.11,2498.94,5527195200,60046.84
000001.SH,上证指数,2011/9/9,2506.97,2528.42,2487.15,2497.75,5125338000,53535.16
000001.SH,上证指数,2011/9/13,2467.73,2477.08,2453.8,2471.31,4993091900,51851.7
000001.SH,上证指数,2011/9/14,2478.59,2485.93,2439.37,2484.83,5406597700,54761.65
000001.SH,上证指数,2011/9/15,2482.86,2496.57,2477.65,2479.06,5600368800,55860.9
000001.SH,上证指数,2011/9/16,2490.18,2499.48,2475.76,2482.34,4798685400,49584.87
000001.SH,上证指数,2011/9/19,2469.6,2469.6,2437.17,2437.8,4874682200,48599.67
000001.SH,上证指数,2011/9/20,2433.72,2460.03,2426.7,2447.76,4626589200,47956.37
000001.SH,上证指数,2011/9/21,2450.12,2517.67,2438.85,2512.96,8668927600,88188.03
000001.SH,上证指数,2011/9/22,2491.21,2499.98,2442.46,2443.06,7469540900,74891.29
000001.SH,上证指数,2011/9/23,2411.83,2440.75,2400.14,2433.16,6730269300,67947.2
000001.SH,上证指数,2011/9/26,2416.23,2441.73,2384.64,2393.18,5742504200,58915.93
000001.SH,上证指数,2011/9/27,2410.99,2423.91,2395.16,2415.05,5523143200,55315.1
000001.SH,上证指数,2011/9/28,2427.29,2430.27,2383.4,2392.06,5575844700,55720.88
000001.SH,上证指数,2011/9/29,2378.42,2387.54,2358.57,2365.34,5919123900,57021.45
000001.SH,上证指数,2011/9/30,2368.4,2377.54,2348.22,2359.22,4881837200,46104.61
000001.SH,上证指数,2011/10/10,2363.08,2368.15,2338.69,2344.79,4174530600,39926.41
000001.SH,上证指数,2011/10/11,2401.74,2412.38,2323.41,2348.52,6397580600,62773.52
000001.SH,上证指数,2011/10/12,2335.49,2421.69,2318.63,2420,9150856800,84438.39
000001.SH,上证指数,2011/10/13,2412.83,2439.64,2406.28,2438.79,8786010600,82192.31
000001.SH,上证指数,2011/10/14,2429.89,2437.59,2409.29,2431.38,6067316000,58276.06
000001.SH,上证指数,2011/10/17,2434.49,2452.99,2424.73,2440.4,5826768200,57704.52
000001.SH,上证指数,2011/10/18,2423.28,2425.65,2378.67,2383.49,7952574400,69338.91
000001.SH,上证指数,2011/10/19,2387.83,2401.69,2374.42,2377.51,5853463700,53173.51
000001.SH,上证指数,2011/10/20,2365.91,2368.64,2315.9,2331.37,6542521500,57867.76
000001.SH,上证指数,2011/10/21,2330.51,2340.32,2313.78,2317.28,4843672500,43725.38
000001.SH,上证指数,2011/10/24,2322.02,2371.09,2307.15,2370.33,7087407100,62971.55
000001.SH,上证指数,2011/10/25,2366.4,2414.05,2357.39,2409.67,9088887600,83635.01
000001.SH,上证指数,2011/10/26,2398.19,2448.98,2394.73,2427.48,10744716800,98578.02
000001.SH,上证指数,2011/10/27,2432.47,2449.7,2426.32,2435.61,8240896100,75098.56
000001.SH,上证指数,2011/10/28,2462.09,2483.76,2456.18,2473.41,11003272100,104186.69
000001.SH,上证指数,2011/10/31,2470.25,2478.31,2455.21,2468.25,8417256200,81783.45
000001.SH,上证指数,2011/11/1,2450.33,2491.36,2445.53,2470.02,8889241700,85052.78
000001.SH,上证指数,2011/11/2,2437.87,2505.12,2433.72,2504.11,10546820000,102082.77
000001.SH,上证指数,2011/11/3,2510.84,2535.24,2507.3,2508.09,13657632500,136305.61
000001.SH,上证指数,2011/11/4,2525.24,2536.78,2512.9,2528.29,10187367500,99981.18
000001.SH,上证指数,2011/11/7,2518.9,2536.18,2507.62,2509.8,7886717400,78893.51
000001.SH,上证指数,2011/11/8,2514.26,2524.82,2500.02,2503.84,7867265600,76914.04
000001.SH,上证指数,2011/11/9,2512.59,2527.7,2489.03,2524.92,7820857200,78141.6
000001.SH,上证指数,2011/11/10,2498.59,2507.45,2478.14,2479.54,8711108800,85463.86
000001.SH,上证指数,2011/11/11,2483.96,2496.53,2472.76,2481.08,6613766800,65005.13
000001.SH,上证指数,2011/11/14,2498.67,2529.63,2496.34,2528.71,8122981200,82523.78
000001.SH,上证指数,2011/11/15,2525.95,2534.06,2518.7,2529.76,7922775000,80497.35
000001.SH,上证指数,2011/11/16,2529.07,2529.46,2456.86,2466.96,9338210900,92396.96
000001.SH,上证指数,2011/11/17,2467.7,2482.53,2459.17,2463.05,6641428500,65902.7
000001.SH,上证指数,2011/11/18,2448.39,2448.51,2411.04,2416.56,7218080700,70566.57
000001.SH,上证指数,2011/11/21,2416.73,2419.24,2396.09,2415.13,5017036600,49511.11
000001.SH,上证指数,2011/11/22,2400.98,2414.85,2387.83,2412.63,5144323300,50689.58
000001.SH,上证指数,2011/11/23,2415.2,2418.56,2390.65,2395.07,5054785000,50043.36
000001.SH,上证指数,2011/11/24,2379.15,2409.72,2370.7,2397.55,5215415000,51411.1
000001.SH,上证指数,2011/11/25,2393.33,2403.94,2372.62,2380.22,4536255200,46246.21
000001.SH,上证指数,2011/11/28,2383.89,2396.83,2372.16,2383.03,4606466600,46414.83
000001.SH,上证指数,2011/11/29,2398.99,2413.33,2388.2,2412.39,5512319000,57068.88
000001.SH,上证指数,2011/11/30,2406.33,2407.33,2319.44,2333.41,7661110400,72215.26
000001.SH,上证指数,2011/12/1,2392.49,2423.56,2376.92,2386.86,9865004600,95200.52
000001.SH,上证指数,2011/12/2,2374.9,2378.3,2344.85,2360.66,5986884500,57320.16
000001.SH,上证指数,2011/12/5,2363.11,2363.13,2327.61,2333.23,5221496900,48641.22
000001.SH,上证指数,2011/12/6,2326.66,2331.89,2310.16,2325.91,4591707700,42625.59
000001.SH,上证指数,2011/12/7,2325.56,2339.85,2317.81,2332.73,4157030600,39767.46
000001.SH,上证指数,2011/12/8,2329.91,2346.65,2302.64,2329.82,5147352000,49219.49
000001.SH,上证指数,2011/12/9,2315.51,2331.26,2309.46,2315.27,3998855900,38885.19
000001.SH,上证指数,2011/12/12,2312.15,2315.81,2290.26,2291.55,3963257800,36516.06
000001.SH,上证指数,2011/12/13,2283.22,2285.81,2245.87,2248.59,5862747800,51593.33
000001.SH,上证指数,2011/12/14,2241.39,2256.74,2224.73,2228.53,4407982200,38621.18
000001.SH,上证指数,2011/12/15,2215.79,2216.91,2179.47,2180.9,5671218600,47305.13
000001.SH,上证指数,2011/12/16,2179.51,2225.54,2170.75,2224.84,5726590300,50568.97
000001.SH,上证指数,2011/12/19,2208.07,2221.45,2164.89,2218.24,5781846400,49717.68
000001.SH,上证指数,2011/12/20,2209.7,2239.86,2206.52,2215.93,5276111300,46564.37
000001.SH,上证指数,2011/12/21,2230.18,2237.47,2188.71,2191.15,5087726200,46125.53
000001.SH,上证指数,2011/12/22,2178.57,2201.59,2149.42,2186.3,5898611700,48023.42
000001.SH,上证指数,2011/12/23,2183.91,2219.79,2178.14,2204.78,5242132500,43478.78
000001.SH,上证指数,2011/12/26,2193.66,2213.45,2186.07,2190.11,4361366300,36403.33
000001.SH,上证指数,2011/12/27,2186.71,2196.97,2162.72,2166.21,4571217900,37400
000001.SH,上证指数,2011/12/28,2157.65,2170.67,2134.02,2170.01,4963343500,40007.35
000001.SH,上证指数,2011/12/29,2161.18,2181.96,2157.12,2173.56,4474920000,35989.66
000001.SH,上证指数,2011/12/30,2177.52,2200.99,2177.52,2199.42,5194383800,42698.84
000001.SH,上证指数,2012/1/4,2212,2217.52,2168.64,2169.39,4924553700,40632.92
000001.SH,上证指数,2012/1/5,2160.9,2183.4,2145.56,2148.45,5874344700,46603.97
000001.SH,上证指数,2012/1/6,2148.15,2164.32,2132.63,2163.4,5058305400,39465.87
000001.SH,上证指数,2012/1/9,2164.74,2226.22,2148.45,2225.89,7675983900,62132.96
000001.SH,上证指数,2012/1/10,2221.83,2288.63,2218.28,2285.74,10958541500,91045.9
000001.SH,上证指数,2012/1/11,2282.91,2290.64,2265.19,2276.05,8444178100,74264.71
000001.SH,上证指数,2012/1/12,2268.74,2295.22,2265.26,2275.01,7156999400,63945.88
000001.SH,上证指数,2012/1/13,2277.08,2281.53,2225.74,2244.58,7147432200,64030.03
000001.SH,上证指数,2012/1/16,2230.43,2241.26,2206.05,2206.19,4585952200,42884.79
000001.SH,上证指数,2012/1/17,2206.53,2298.38,2196.12,2298.38,8780356000,77406.85
000001.SH,上证指数,2012/1/18,2298.83,2311.58,2257.9,2266.38,8994042200,80655.24
000001.SH,上证指数,2012/1/19,2266.08,2305.71,2259.34,2296.08,7249886100,63886.74
000001.SH,上证指数,2012/1/20,2300.5,2322.89,2293.89,2319.12,6992275300,62906.42
000001.SH,上证指数,2012/1/30,2324.49,2324.49,2284.29,2285.04,5841368700,51868.46
000001.SH,上证指数,2012/1/31,2285.95,2296.38,2277.06,2292.61,4873832500,43777.52
000001.SH,上证指数,2012/2/1,2288.07,2305.86,2263.34,2268.08,5355381100,48554.97
000001.SH,上证指数,2012/2/2,2273.85,2312.56,2268.69,2312.56,6347187200,57682.36
000001.SH,上证指数,2012/2/3,2306.66,2336.27,2300.98,2330.41,7894369700,70249.34
000001.SH,上证指数,2012/2/6,2334.25,2341.58,2317.42,2331.14,7573447700,67305.63
000001.SH,上证指数,2012/2/7,2319.42,2319.71,2278.83,2291.9,6732690600,58091.08
000001.SH,上证指数,2012/2/8,2291.81,2350.97,2286.82,2347.53,8711452800,80885.7
000001.SH,上证指数,2012/2/9,2344.22,2363.61,2333.94,2349.59,9803232500,89658.7
000001.SH,上证指数,2012/2/10,2342.01,2368.98,2339.89,2351.98,9650161900,82222.47
000001.SH,上证指数,2012/2/13,2332.06,2365.34,2325.03,2351.86,8626358500,77715.39
000001.SH,上证指数,2012/2/14,2348.88,2352.47,2332.25,2344.77,7313041300,66294.93
000001.SH,上证指数,2012/2/15,2340.46,2374.28,2335.1,2366.7,9886102100,87632.87
000001.SH,上证指数,2012/2/16,2363.9,2373.8,2342.07,2356.86,9505116900,83758.45
000001.SH,上证指数,2012/2/17,2366.63,2372.51,2344.76,2357.18,7192483900,65121.7
000001.SH,上证指数,2012/2/20,2383.69,2388.01,2362.01,2363.6,8891158600,82306.95
000001.SH,上证指数,2012/2/21,2365.49,2382.15,2345.05,2381.43,7934866900,74538.52
000001.SH,上证指数,2012/2/22,2380.5,2404.44,2374.03,2403.59,11868426900,109092.24
000001.SH,上证指数,2012/2/23,2401.74,2416.81,2396.71,2409.55,11255359300,105469.69
000001.SH,上证指数,2012/2/24,2410.88,2439.98,2405.27,2439.63,13490324900,121550.21
000001.SH,上证指数,2012/2/27,2447.41,2478.38,2444.63,2447.06,15807324400,144685.59
000001.SH,上证指数,2012/2/28,2440.91,2458.65,2431.83,2451.86,11836199300,107000.29
000001.SH,上证指数,2012/2/29,2446.23,2453.07,2426.33,2428.49,9553695200,91908.38
000001.SH,上证指数,2012/3/1,2418.79,2437.87,2418.33,2426.12,7508328900,71067.89
000001.SH,上证指数,2012/3/2,2430.1,2461.12,2430.1,2460.69,10322837800,96453.87
000001.SH,上证指数,2012/3/5,2464.85,2469.84,2442.12,2445,11269332600,107604.37
000001.SH,上证指数,2012/3/6,2439.78,2442,2406.06,2410.45,10370901200,100674.34
000001.SH,上证指数,2012/3/7,2391.2,2413.7,2388.52,2394.79,9479063600,91730.68
000001.SH,上证指数,2012/3/8,2401.1,2426.7,2401.1,2420.28,9678213400,93410.83
000001.SH,上证指数,2012/3/9,2425.89,2440.51,2414.97,2439.46,10062405500,100411.48
000001.SH,上证指数,2012/3/12,2438.55,2440.86,2420.84,2434.86,10622305900,108158.11
000001.SH,上证指数,2012/3/13,2432.84,2457.22,2428.61,2455.8,10464971200,102576.93
000001.SH,上证指数,2012/3/14,2464.92,2476.22,2382.84,2391.23,17978602900,170736.66
000001.SH,上证指数,2012/3/15,2388.06,2403.74,2366.02,2373.77,12002549900,112260.88
000001.SH,上证指数,2012/3/16,2377.76,2406.15,2368.31,2404.74,10367562200,102406
000001.SH,上证指数,2012/3/19,2401.22,2412.34,2383.67,2410.18,10215349000,102981.67
000001.SH,上证指数,2012/3/20,2407.54,2407.54,2376.03,2376.84,9790393500,94620.92
000001.SH,上证指数,2012/3/21,2384.71,2396.72,2361.22,2378.2,9568653800,94949.64
000001.SH,上证指数,2012/3/22,2376.99,2386.1,2364.13,2375.77,7934888000,76900.87
000001.SH,上证指数,2012/3/23,2369.08,2371.26,2342.12,2349.54,7686213900,74138.71
000001.SH,上证指数,2012/3/26,2349.09,2358,2339.14,2350.6,5542773300,54051.83
000001.SH,上证指数,2012/3/27,2358.55,2363.77,2344.3,2347.18,6088111600,65159.97
000001.SH,上证指数,2012/3/28,2341,2341.42,2281.43,2284.88,8364528300,78231.14
000001.SH,上证指数,2012/3/29,2276.74,2280.96,2242.35,2252.16,7424808400,68018.1
000001.SH,上证指数,2012/3/30,2256.04,2266.21,2246.25,2262.79,6202414700,55962.03
000001.SH,上证指数,2012/4/5,2258.03,2303.82,2251.39,2302.24,8010145600,74602.34
000001.SH,上证指数,2012/4/6,2299.06,2309.64,2291.56,2306.55,7213652100,68863.35
000001.SH,上证指数,2012/4/9,2300.05,2304.65,2284.44,2285.78,5976063900,55129.72
000001.SH,上证指数,2012/4/10,2281.02,2306.39,2258.85,2305.86,6734552600,63133.96
000001.SH,上证指数,2012/4/11,2286.72,2319.05,2280.04,2308.93,7513007000,67516.5
000001.SH,上证指数,2012/4/12,2310.48,2351.06,2307.84,2350.86,9768789500,87315.83
000001.SH,上证指数,2012/4/13,2351.51,2369.7,2346.94,2359.16,9877441400,92321.43
000001.SH,上证指数,2012/4/16,2346.31,2364.11,2342.2,2357.03,8532268200,73752.83
000001.SH,上证指数,2012/4/17,2355.37,2363.01,2333.34,2334.99,8468844500,72470.71
000001.SH,上证指数,2012/4/18,2341.14,2383.64,2337.86,2380.85,10861254400,93123.04
000001.SH,上证指数,2012/4/19,2378.63,2386.98,2369.46,2378.63,9427242100,89960.92
000001.SH,上证指数,2012/4/20,2374.66,2407.29,2372.13,2406.86,11552206200,101772.11
000001.SH,上证指数,2012/4/23,2403.52,2411.51,2383.07,2388.59,12290755800,109412.43
000001.SH,上证指数,2012/4/24,2380.24,2415.75,2350.4,2388.83,13372235400,117494.69
000001.SH,上证指数,2012/4/25,2382.21,2411.42,2376.63,2406.81,13097286700,113070.08
000001.SH,上证指数,2012/4/26,2408.56,2414.75,2393.27,2404.7,11552958700,104823.23
000001.SH,上证指数,2012/4/27,2402.43,2408.42,2393.87,2396.32,9122835000,84016.07
000001.SH,上证指数,2012/5/2,2421.08,2446.35,2407.79,2438.44,12800600600,123975.24
000001.SH,上证指数,2012/5/3,2433.59,2441.95,2427.73,2440.08,10224849300,102185.84
000001.SH,上证指数,2012/5/4,2437.47,2453.73,2427.97,2452.01,10220487100,102378.3
000001.SH,上证指数,2012/5/7,2441.76,2451.95,2432.74,2451.95,10883010700,111395
000001.SH,上证指数,2012/5/8,2451.58,2451.6,2431.03,2448.88,10485553700,104969.66
000001.SH,上证指数,2012/5/9,2432.47,2432.47,2407.51,2408.59,9790221200,99521.23
000001.SH,上证指数,2012/5/10,2409.95,2419.12,2402.2,2410.23,8169847100,81054.86
000001.SH,上证指数,2012/5/11,2406.07,2415.98,2393.38,2394.98,7486399500,75815.76
000001.SH,上证指数,2012/5/14,2408.26,2411.27,2377.98,2380.73,9052633900,89364.34
000001.SH,上证指数,2012/5/15,2367.08,2376.59,2354.61,2374.84,7792291600,77334.73
000001.SH,上证指数,2012/5/16,2369.3,2372.03,2344.5,2346.19,7673382900,74181.73
000001.SH,上证指数,2012/5/17,2347.18,2383.31,2342.35,2378.89,8687003000,81458.44
000001.SH,上证指数,2012/5/18,2364.9,2369.6,2338.24,2344.52,8968941900,78956.45
000001.SH,上证指数,2012/5/21,2343.58,2360.39,2330.33,2348.3,7484034100,70052.96
000001.SH,上证指数,2012/5/22,2355.73,2374.06,2354.87,2373.31,7677978000,75374.53
000001.SH,上证指数,2012/5/23,2369.27,2378.08,2350.55,2363.44,8421658000,84886.66
000001.SH,上证指数,2012/5/24,2359.68,2373.06,2344.58,2350.97,7920680500,76840.6
000001.SH,上证指数,2012/5/25,2350.54,2355.81,2327.41,2333.55,7401925200,68024.55
000001.SH,上证指数,2012/5/28,2325.32,2361.74,2309.07,2361.37,9496210500,86735.89
000001.SH,上证指数,2012/5/29,2361,2393.28,2358.37,2389.64,11715772500,111363.64
000001.SH,上证指数,2012/5/30,2385.39,2391.69,2378.13,2384.67,8980979300,84828.4
000001.SH,上证指数,2012/5/31,2370.01,2382.99,2362.31,2372.23,7789022800,75383.46
000001.SH,上证指数,2012/6/1,2373.22,2388.09,2365.44,2373.44,7702192300,77078.14
000001.SH,上证指数,2012/6/4,2346.98,2348.2,2308.23,2308.55,9017934700,86903.3
000001.SH,上证指数,2012/6/5,2313.74,2323.3,2304.05,2311.92,6607852800,64099.74
000001.SH,上证指数,2012/6/6,2315.56,2323.11,2301.04,2309.56,5853202800,58562.08
000001.SH,上证指数,2012/6/7,2324.67,2328.67,2288.67,2293.13,6023204800,59646.4
000001.SH,上证指数,2012/6/8,2306.22,2306.88,2276.71,2281.45,6792464100,63755.91
000001.SH,上证指数,2012/6/11,2282.89,2311.77,2278.16,2305.86,6419796700,60177.22
000001.SH,上证指数,2012/6/12,2295.07,2298.95,2280.95,2289.79,5994198200,55298.59
000001.SH,上证指数,2012/6/13,2289.71,2319.71,2284.65,2318.92,7845434900,73945.58
000001.SH,上证指数,2012/6/14,2306.78,2314.59,2293.07,2295.95,7163372200,68928.75
000001.SH,上证指数,2012/6/15,2299.78,2314.24,2283.4,2306.85,6868757900,67855.91
000001.SH,上证指数,2012/6/18,2313.53,2325.05,2309.71,2316.05,6059462200,60309.4
000001.SH,上证指数,2012/6/19,2313.46,2313.46,2298.39,2300.8,6013590500,57869.6
000001.SH,上证指数,2012/6/20,2300.41,2304.46,2291.54,2292.88,5410395500,50568.12
000001.SH,上证指数,2012/6/21,2288.45,2288.45,2253.79,2260.88,5899201200,54696.86
000001.SH,上证指数,2012/6/25,2253.51,2253.51,2223.05,2224.11,5976895200,54809.34
000001.SH,上证指数,2012/6/26,2214.65,2229.24,2203.94,2222.07,5294079800,47281.4
000001.SH,上证指数,2012/6/27,2219.94,2233.54,2213.32,2216.93,5104912800,45220.31
000001.SH,上证指数,2012/6/28,2220.24,2224.16,2195.36,2195.84,5418218300,50299.74
000001.SH,上证指数,2012/6/29,2190.58,2226.49,2188.72,2225.43,6144188600,55964.66
000001.SH,上证指数,2012/7/2,2234.32,2234.87,2215.36,2226.11,6219620700,60638.96
000001.SH,上证指数,2012/7/3,2225.57,2244.83,2219.05,2229.19,6270302100,60441.03
000001.SH,上证指数,2012/7/4,2233.34,2239.27,2219.45,2227.32,5527365600,52367.38
000001.SH,上证指数,2012/7/5,2218.22,2218.22,2192.65,2201.35,5796793400,52088.15
000001.SH,上证指数,2012/7/6,2203.73,2227.47,2185.52,2223.58,7655791700,70766.41
000001.SH,上证指数,2012/7/9,2210.71,2216.7,2168.61,2170.81,7511147200,69313.22
000001.SH,上证指数,2012/7/10,2166.95,2178.2,2156.73,2164.44,5899397200,53225.56
000001.SH,上证指数,2012/7/11,2160.02,2176.49,2156.6,2175.38,5861447200,53413.03
000001.SH,上证指数,2012/7/12,2172.06,2197.04,2152.68,2185.49,8213376200,79627.36
000001.SH,上证指数,2012/7/13,2180.17,2198.66,2177.92,2185.9,5754683800,56114.77
000001.SH,上证指数,2012/7/16,2187.89,2188.06,2146.15,2147.96,6748768100,62714.72
